0.35062	-8.3896e-05	0.0017368	-1.2584e-06
0.4494	-0.00083587	0.0017394	-1.2538e-05
0.54889	0.00078499	0.0018321	1.1775e-05
0.69428	-0.00010129	0.0014544	-1.5194e-06
0.89366	0.0024745	0.0017454	3.7117e-05
1.0935	0.0045034	0.0021161	6.7551e-05
1.3781	0.0082938	0.0019643	0.00012441
1.7594	0.0099427	0.0029915	0.00014914
2.211	0.017256	0.0045255	0.00025884
2.7121	0.034663	0.0072426	0.00051994
3.2142	0.0096795	0.011369	0.00014519
3.7168	0.038606	0.017322	0.00057909
4.3894	0.046975	0.020729	0.00070463
5.4139	0.022821	0.038155	0.00034231
6.7551	0.13082	0.050442	0.0019624
