0.35058	0.006077	9.3937e-05	0.00013924
0.44942	0.0095746	9.3369e-05	0.00021938
0.5489	0.013414	9.7906e-05	0.00020121
0.69436	0.019097	7.7462e-05	0.00028646
0.89372	0.026702	9.2673e-05	0.00040053
1.0935	0.034218	0.00011232	0.00051327
1.3785	0.044165	0.00010297	0.00066248
1.7576	0.056811	0.00015703	0.00085217
2.21	0.071259	0.00024214	0.0010689
2.7103	0.084404	0.00039428	0.0012661
3.2118	0.090384	0.0006356	0.0013558
3.7143	0.092687	0.00099892	0.0013903
4.3806	0.086908	0.0012441	0.0013036
5.409	0.068384	0.0023986	0.0010258
6.7531	0.040374	0.0032356	0.00060562
